-0.707107 -0.707107 1 0
-0.5 -0.5 1 0


0 -1 1 0
0 -0.646447 1 0


-0.707107 -0.707107 1 0
-0.689004 -0.724867 1 0
-0.670444 -0.742132 1 0
-0.651441 -0.758897 1 0
-0.63201 -0.775155 1 0
-0.612165 -0.7909 1 0
-0.591923 -0.806126 1 0
-0.571297 -0.820826 1 0
-0.550303 -0.834995 1 0
-0.528956 -0.848626 1 0
-0.50727 -0.861714 1 0
-0.48526 -0.874251 1 0
-0.462941 -0.886232 1 0
-0.440328 -0.897651 1 0
-0.417437 -0.908502 1 0
-0.39428 -0.918777 1 0
-0.370875 -0.928472 1 0
-0.347235 -0.93758 1 0
-0.323376 -0.946094 1 0
-0.299312 -0.95401 1 0
-0.275058 -0.961319 1 0
-0.25063 -0.968018 1 0
-0.226041 -0.974098 1 0
-0.201307 -0.979554 1 0
-0.176444 -0.98438 1 0
-0.151464 -0.98857 1 0
-0.126384 -0.992117 1 0
-0.101219 -0.995016 1 0
-0.0759832 -0.997259 1 0
-0.0506914 -0.998842 1 0
-0.0253587 -0.999758 1 0
0 -1 1 0


-0.5 -0.5 1 0
0 -0.646447 1 0


0 -1 1 0
0 -0.646447 1 0


0.707107 -0.707107 1 0
0.5 -0.5 1 0


0 -1 1 0
0.0253587 -0.999758 1 0
0.0506914 -0.998842 1 0
0.0759832 -0.997259 1 0
0.101219 -0.995016 1 0
0.126384 -0.992117 1 0
0.151464 -0.98857 1 0
0.176444 -0.98438 1 0
0.201307 -0.979554 1 0
0.226041 -0.974098 1 0
0.25063 -0.968018 1 0
0.275058 -0.961319 1 0
0.299312 -0.95401 1 0
0.323376 -0.946094 1 0
0.347235 -0.93758 1 0
0.370875 -0.928472 1 0
0.39428 -0.918777 1 0
0.417437 -0.908502 1 0
0.440328 -0.897651 1 0
0.462941 -0.886232 1 0
0.48526 -0.874251 1 0
0.50727 -0.861714 1 0
0.528956 -0.848626 1 0
0.550303 -0.834995 1 0
0.571297 -0.820826 1 0
0.591923 -0.806126 1 0
0.612165 -0.7909 1 0
0.63201 -0.775155 1 0
0.651441 -0.758897 1 0
0.670444 -0.742132 1 0
0.689004 -0.724867 1 0
0.707107 -0.707107 1 0


0 -0.646447 1 0
0.5 -0.5 1 0


-0.5 -0.5 1 0
0 -0.646447 1 0
0 -0.292893 1 0
-0.292893 -0.292893 1 0
-0.5 -0.5 1 0


0 -0.646447 1 0
0.5 -0.5 1 0
0.292893 -0.292893 1 0
0 -0.292893 1 0
0 -0.646447 1 0


-0.707107 -0.707107 1 0
-0.724867 -0.689004 1 0
-0.742132 -0.670444 1 0
-0.758897 -0.651441 1 0
-0.775155 -0.63201 1 0
-0.7909 -0.612165 1 0
-0.806126 -0.591923 1 0
-0.820826 -0.571297 1 0
-0.834995 -0.550303 1 0
-0.848626 -0.528956 1 0
-0.861714 -0.50727 1 0
-0.874251 -0.48526 1 0
-0.886232 -0.462941 1 0
-0.897651 -0.440328 1 0
-0.908502 -0.417437 1 0
-0.918777 -0.39428 1 0
-0.928472 -0.370875 1 0
-0.93758 -0.347235 1 0
-0.946094 -0.323376 1 0
-0.95401 -0.299312 1 0
-0.961319 -0.275058 1 0
-0.968018 -0.25063 1 0
-0.974098 -0.226041 1 0
-0.979554 -0.201307 1 0
-0.98438 -0.176444 1 0
-0.98857 -0.151464 1 0
-0.992117 -0.126384 1 0
-0.995016 -0.101219 1 0
-0.997259 -0.0759832 1 0
-0.998842 -0.0506914 1 0
-0.999758 -0.0253587 1 0
