-0.707107 -0.707107 0 0
-0.292893 -0.292893 0 0


0.707107 -0.707107 0 0
0.292893 -0.292893 0 0


-0.707107 -0.707107 0 0
-0.661487 -0.74368 0 0
-0.615867 -0.777816 0 0
-0.570247 -0.809513 0 0
-0.524628 -0.838772 0 0
-0.479008 -0.865592 0 0
-0.433388 -0.889975 0 0
-0.387768 -0.911919 0 0
-0.342148 -0.931425 0 0
-0.296529 -0.948492 0 0
-0.250909 -0.963122 0 0
-0.205289 -0.975313 0 0
-0.159669 -0.985066 0 0
-0.114049 -0.992381 0 0
-0.0684297 -0.997257 0 0
-0.0228099 -0.999695 0 0
0.0228099 -0.999695 0 0
0.0684297 -0.997257 0 0
0.114049 -0.992381 0 0
0.159669 -0.985066 0 0
0.205289 -0.975313 0 0
0.250909 -0.963122 0 0
0.296529 -0.948492 0 0
0.342148 -0.931425 0 0
0.387768 -0.911919 0 0
0.433388 -0.889975 0 0
0.479008 -0.865592 0 0
0.524628 -0.838772 0 0
0.570247 -0.809513 0 0
0.615867 -0.777816 0 0
0.661487 -0.74368 0 0
0.707107 -0.707107 0 0


-0.292893 -0.292893 0 0
0.292893 -0.292893 0 0


-0.707107 -0.707107 0 0
-0.74368 -0.661487 0 0
-0.777816 -0.615867 0 0
-0.809513 -0.570247 0 0
-0.838772 -0.524628 0 0
-0.865592 -0.479008 0 0
-0.889975 -0.433388 0 0
-0.911919 -0.387768 0 0
-0.931425 -0.342148 0 0
-0.948492 -0.296529 0 0
-0.963122 -0.250909 0 0
-0.975313 -0.205289 0 0
-0.985066 -0.159669 0 0
-0.992381 -0.114049 0 0
-0.997257 -0.0684297 0 0
-0.999695 -0.0228099 0 0
-0.999695 0.0228099 0 0
-0.997257 0.0684297 0 0
-0.992381 0.114049 0 0
-0.985066 0.159669 0 0
-0.975313 0.205289 0 0
-0.963122 0.250909 0 0
-0.948492 0.296529 0 0
-0.931425 0.342148 0 0
-0.911919 0.387768 0 0
-0.889975 0.433388 0 0
-0.865592 0.479008 0 0
-0.838772 0.524628 0 0
-0.809513 0.570247 0 0
-0.777816 0.615867 0 0
-0.74368 0.661487 0 0
-0.707107 0.707107 0 0


-0.292893 -0.292893 0 0
-0.292893 0.292893 0 0


-0.707107 -0.707107 0 0
-0.292893 -0.292893 0 0


-0.707107 0.707107 0 0
-0.292893 0.292893 0 0


-0.292893 -0.292893 0 0
0.292893 -0.292893 0 0
0.292893 0.292893 0 0
-0.292893 0.292893 0 0
-0.292893 -0.292893 0 0


0.707107 -0.707107 0 0
0.292893 -0.292893 0 0


0.707107 0.707107 0 0
0.292893 0.292893 0 0


0.707107 -0.707107 0 0
0.74368 -0.661487 0 0
0.777816 -0.615867 0 0
0.809513 -0.570247 0 0
0.838772 -0.524628 0 0
0.865592 -0.479008 0 0
0.889975 -0.433388 0 0
0.911919 -0.387768 0 0
0.931425 -0.342148 0 0
0.948492 -0.296529 0 0
0.963122 -0.250909 0 0
0.975313 -0.205289 0 0
0.985066 -0.159669 0 0
0.992381 -0.114049 0 0
0.997257 -0.0684297 0 0
0.999695 -0.0228099 0 0
0.999695 0.0228099 0 0
0.997257 0.0684297 0 0
0.992381 0.114049 0 0
0.985066 0.159669 0 0
0.975313 0.205289 0 0
0.963122 0.250909 0 0
0.948492 0.296529 0 0
0.931425 0.342148 0 0
0.911919 0.387768 0 0
0.889975 0.433388 0 0
0.865592 0.479008 0 0
0.838772 0.524628 0 0
0.809513 0.570247 0 0
0.777816 0.615867 0 0
0.74368 0.661487 0 0
0.707107 0.707107 0 0


0.292893 -0.292893 0 0
0.292893 0.292893 0 0


-0.707107 0.707107 0 0
-0.661487 0.74368 0 0
-0.615867 0.777816 0 0
-0.570247 0.809513 0 0
-0.524628 0.838772 0 0
-0.479008 0.865592 0 0
-0.433388 0.889975 0 0
-0.387768 0.911919 0 0
-0.342148 0.931425 0 0
-0.296529 0.948492 0 0
-0.250909 0.963122 0 0
-0.205289 0.975313 0 0
-0.159669 0.985066 0 0
-0.114049 0.992381 0 0
-0.0684297 0.997257 0 0
-0.0228099 0.999695 0 0
0.0228099 0.999695 0 0
0.0684297 0.997257 0 0
0.114049 0.992381 0 0
0.159669 0.985066 0 0
0.205289 0.975313 0 0
0.250909 0.963122 0 0
0.296529 0.948492 0 0
0.342148 0.931425 0 0
0.387768 0.911919 0 0
0.433388 0.889975 0 0
0.479008 0.865592 0 0
0.524628 0.838772 0 0
0.570247 0.809513 0 0
0.615867 0.777816 0 0
0.661487 0.74368 0 0
0.707107 0.707107 0 0


-0.292893 0.292893 0 0
0.292893 0.292893 0 0


-0.707107 0.707107 0 0
-0.292893 0.292893 0 0


0.707107 0.707107 0 0
0.292893 0.292893 0 0


